arm,path,user,partner,shape,give,receive,give_ids,receive_ids,basis,admit_metric,cons_give,cons_recv,gain_user,gain_partner,killed,first_rule,all_failing_rules,n_failing,unique_kill_rule
B,divergence,jonbonjourvi,gdubs10,3x3,Dylan Sampson + RJ Harvey + 2027 1st,Derrick Henry + 2028 1st + Jacory Croskey-Merritt,12469|12489|1312140920132497408_2027_1_6,3198|1312140920132497408_2028_1_9|12533,divergence,-278.1,3343.4,4266.1,792.9,160.2,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,Dylan Sampson + RJ Harvey + 2028 1st,Derrick Henry + 2026 1.09 + Jacory Croskey-Merritt,12469|12489|1312140920132497408_2028_1_6,3198|1312140920132497408_2026_1_9|12533,divergence,-278.1,3343.4,4266.1,792.9,160.2,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,Dylan Sampson + RJ Harvey + 2028 1st,Derrick Henry + 2028 1st + Jacory Croskey-Merritt,12469|12489|1312140920132497408_2028_1_6,3198|1312140920132497408_2028_1_9|12533,divergence,-278.1,3343.4,4266.1,792.9,160.2,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,Dylan Sampson + RJ Harvey + 2026 1.03 (from bsharp3),Derrick Henry + 2026 1.09 + Jacory Croskey-Merritt,12469|12489|1312140920132497408_2026_1_8,3198|1312140920132497408_2026_1_9|12533,divergence,-278.1,3343.4,4266.1,792.9,160.2,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,Dylan Sampson + RJ Harvey + 2026 1.03 (from bsharp3),Derrick Henry + 2028 1st + Jacory Croskey-Merritt,12469|12489|1312140920132497408_2026_1_8,3198|1312140920132497408_2028_1_9|12533,divergence,-278.1,3343.4,4266.1,792.9,160.2,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,Dylan Sampson + RJ Harvey + 2027 1st (from gdubs10),Derrick Henry + 2026 1.09 + Jacory Croskey-Merritt,12469|12489|1312140920132497408_2027_1_9,3198|1312140920132497408_2026_1_9|12533,divergence,-278.1,3343.4,4266.1,792.9,160.2,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,Dylan Sampson + RJ Harvey + 2027 1st (from gdubs10),Derrick Henry + 2028 1st + Jacory Croskey-Merritt,12469|12489|1312140920132497408_2027_1_9,3198|1312140920132497408_2028_1_9|12533,divergence,-278.1,3343.4,4266.1,792.9,160.2,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.05 (from Bcork) + 2027 1st,Derrick Henry + Tee Higgins,12469|1312140920132497408_2026_1_5|1312140920132497408_2027_1_6,3198|6801,divergence,-278.1,4555.2,4917.4,1084.2,2547.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.05 (from Bcork) + 2027 1st,2026 1.09 + Tee Higgins,12469|1312140920132497408_2026_1_5|1312140920132497408_2027_1_6,1312140920132497408_2026_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.05 (from Bcork) + 2027 1st,2028 1st + Tee Higgins,12469|1312140920132497408_2026_1_5|1312140920132497408_2027_1_6,1312140920132497408_2028_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.05 (from Bcork) + 2028 1st,Derrick Henry + Tee Higgins,12469|1312140920132497408_2026_1_5|1312140920132497408_2028_1_6,3198|6801,divergence,-278.1,4555.2,4917.4,1084.2,2547.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.05 (from Bcork) + 2028 1st,2026 1.09 + Tee Higgins,12469|1312140920132497408_2026_1_5|1312140920132497408_2028_1_6,1312140920132497408_2026_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.05 (from Bcork) + 2028 1st,2028 1st + Tee Higgins,12469|1312140920132497408_2026_1_5|1312140920132497408_2028_1_6,1312140920132497408_2028_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.05 (from Bcork) + 2026 1.03 (from bsharp3),Derrick Henry + Tee Higgins,12469|1312140920132497408_2026_1_5|1312140920132497408_2026_1_8,3198|6801,divergence,-278.1,4555.2,4917.4,1084.2,2547.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.05 (from Bcork) + 2026 1.03 (from bsharp3),2026 1.09 + Tee Higgins,12469|1312140920132497408_2026_1_5|1312140920132497408_2026_1_8,1312140920132497408_2026_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.05 (from Bcork) + 2026 1.03 (from bsharp3),2028 1st + Tee Higgins,12469|1312140920132497408_2026_1_5|1312140920132497408_2026_1_8,1312140920132497408_2028_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.05 (from Bcork) + 2027 1st (from gdubs10),Derrick Henry + Tee Higgins,12469|1312140920132497408_2026_1_5|1312140920132497408_2027_1_9,3198|6801,divergence,-278.1,4555.2,4917.4,1084.2,2547.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.05 (from Bcork) + 2027 1st (from gdubs10),2026 1.09 + Tee Higgins,12469|1312140920132497408_2026_1_5|1312140920132497408_2027_1_9,1312140920132497408_2026_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.05 (from Bcork) + 2027 1st (from gdubs10),2028 1st + Tee Higgins,12469|1312140920132497408_2026_1_5|1312140920132497408_2027_1_9,1312140920132497408_2028_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2027 1st + 2028 1st,Derrick Henry + Tee Higgins,12469|1312140920132497408_2027_1_6|1312140920132497408_2028_1_6,3198|6801,divergence,-278.1,4555.2,4917.4,1084.2,2547.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2027 1st + 2028 1st,2026 1.09 + Tee Higgins,12469|1312140920132497408_2027_1_6|1312140920132497408_2028_1_6,1312140920132497408_2026_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2027 1st + 2028 1st,2028 1st + Tee Higgins,12469|1312140920132497408_2027_1_6|1312140920132497408_2028_1_6,1312140920132497408_2028_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2027 1st + 2026 1.03 (from bsharp3),Derrick Henry + Tee Higgins,12469|1312140920132497408_2027_1_6|1312140920132497408_2026_1_8,3198|6801,divergence,-278.1,4555.2,4917.4,1084.2,2547.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2027 1st + 2026 1.03 (from bsharp3),2026 1.09 + Tee Higgins,12469|1312140920132497408_2027_1_6|1312140920132497408_2026_1_8,1312140920132497408_2026_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2027 1st + 2026 1.03 (from bsharp3),2028 1st + Tee Higgins,12469|1312140920132497408_2027_1_6|1312140920132497408_2026_1_8,1312140920132497408_2028_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2027 1st + 2027 1st (from gdubs10),Derrick Henry + Tee Higgins,12469|1312140920132497408_2027_1_6|1312140920132497408_2027_1_9,3198|6801,divergence,-278.1,4555.2,4917.4,1084.2,2547.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2027 1st + 2027 1st (from gdubs10),2026 1.09 + Tee Higgins,12469|1312140920132497408_2027_1_6|1312140920132497408_2027_1_9,1312140920132497408_2026_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2027 1st + 2027 1st (from gdubs10),2028 1st + Tee Higgins,12469|1312140920132497408_2027_1_6|1312140920132497408_2027_1_9,1312140920132497408_2028_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2028 1st + 2026 1.03 (from bsharp3),Derrick Henry + Tee Higgins,12469|1312140920132497408_2028_1_6|1312140920132497408_2026_1_8,3198|6801,divergence,-278.1,4555.2,4917.4,1084.2,2547.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2028 1st + 2026 1.03 (from bsharp3),2026 1.09 + Tee Higgins,12469|1312140920132497408_2028_1_6|1312140920132497408_2026_1_8,1312140920132497408_2026_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2028 1st + 2026 1.03 (from bsharp3),2028 1st + Tee Higgins,12469|1312140920132497408_2028_1_6|1312140920132497408_2026_1_8,1312140920132497408_2028_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2028 1st + 2027 1st (from gdubs10),Derrick Henry + Tee Higgins,12469|1312140920132497408_2028_1_6|1312140920132497408_2027_1_9,3198|6801,divergence,-278.1,4555.2,4917.4,1084.2,2547.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2028 1st + 2027 1st (from gdubs10),2026 1.09 + Tee Higgins,12469|1312140920132497408_2028_1_6|1312140920132497408_2027_1_9,1312140920132497408_2026_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2028 1st + 2027 1st (from gdubs10),2028 1st + Tee Higgins,12469|1312140920132497408_2028_1_6|1312140920132497408_2027_1_9,1312140920132497408_2028_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.03 (from bsharp3) + 2027 1st (from gdubs10),Derrick Henry + Tee Higgins,12469|1312140920132497408_2026_1_8|1312140920132497408_2027_1_9,3198|6801,divergence,-278.1,4555.2,4917.4,1084.2,2547.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.03 (from bsharp3) + 2027 1st (from gdubs10),2026 1.09 + Tee Higgins,12469|1312140920132497408_2026_1_8|1312140920132497408_2027_1_9,1312140920132497408_2026_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,Dylan Sampson + 2026 1.03 (from bsharp3) + 2027 1st (from gdubs10),2028 1st + Tee Higgins,12469|1312140920132497408_2026_1_8|1312140920132497408_2027_1_9,1312140920132497408_2028_1_9|6801,divergence,-278.1,4555.2,5319.9,1697.0,799.3,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.05 (from Bcork) + 2027 1st,Derrick Henry + Tee Higgins,12489|1312140920132497408_2026_1_5|1312140920132497408_2027_1_6,3198|6801,divergence,-278.1,5139.2,4917.4,356.8,2810.4,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.05 (from Bcork) + 2027 1st,2026 1.09 + Tee Higgins,12489|1312140920132497408_2026_1_5|1312140920132497408_2027_1_6,1312140920132497408_2026_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.05 (from Bcork) + 2027 1st,2028 1st + Tee Higgins,12489|1312140920132497408_2026_1_5|1312140920132497408_2027_1_6,1312140920132497408_2028_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,RJ Harvey + 2026 1.05 (from Bcork) + 2027 1st,Derrick Henry + 2026 1.09 + 2028 1st,12489|1312140920132497408_2026_1_5|1312140920132497408_2027_1_6,3198|1312140920132497408_2026_1_9|1312140920132497408_2028_1_9,divergence,-278.1,5139.2,5914.9,615.9,143.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.05 (from Bcork) + 2028 1st,Derrick Henry + Tee Higgins,12489|1312140920132497408_2026_1_5|1312140920132497408_2028_1_6,3198|6801,divergence,-278.1,5139.2,4917.4,356.8,2810.4,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.05 (from Bcork) + 2028 1st,2026 1.09 + Tee Higgins,12489|1312140920132497408_2026_1_5|1312140920132497408_2028_1_6,1312140920132497408_2026_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.05 (from Bcork) + 2028 1st,2028 1st + Tee Higgins,12489|1312140920132497408_2026_1_5|1312140920132497408_2028_1_6,1312140920132497408_2028_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,RJ Harvey + 2026 1.05 (from Bcork) + 2028 1st,Derrick Henry + 2026 1.09 + 2028 1st,12489|1312140920132497408_2026_1_5|1312140920132497408_2028_1_6,3198|1312140920132497408_2026_1_9|1312140920132497408_2028_1_9,divergence,-278.1,5139.2,5914.9,615.9,143.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.05 (from Bcork) + 2026 1.03 (from bsharp3),Derrick Henry + Tee Higgins,12489|1312140920132497408_2026_1_5|1312140920132497408_2026_1_8,3198|6801,divergence,-278.1,5139.2,4917.4,356.8,2810.4,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.05 (from Bcork) + 2026 1.03 (from bsharp3),2026 1.09 + Tee Higgins,12489|1312140920132497408_2026_1_5|1312140920132497408_2026_1_8,1312140920132497408_2026_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.05 (from Bcork) + 2026 1.03 (from bsharp3),2028 1st + Tee Higgins,12489|1312140920132497408_2026_1_5|1312140920132497408_2026_1_8,1312140920132497408_2028_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,RJ Harvey + 2026 1.05 (from Bcork) + 2026 1.03 (from bsharp3),Derrick Henry + 2026 1.09 + 2028 1st,12489|1312140920132497408_2026_1_5|1312140920132497408_2026_1_8,3198|1312140920132497408_2026_1_9|1312140920132497408_2028_1_9,divergence,-278.1,5139.2,5914.9,615.9,143.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.05 (from Bcork) + 2027 1st (from gdubs10),Derrick Henry + Tee Higgins,12489|1312140920132497408_2026_1_5|1312140920132497408_2027_1_9,3198|6801,divergence,-278.1,5139.2,4917.4,356.8,2810.4,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.05 (from Bcork) + 2027 1st (from gdubs10),2026 1.09 + Tee Higgins,12489|1312140920132497408_2026_1_5|1312140920132497408_2027_1_9,1312140920132497408_2026_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.05 (from Bcork) + 2027 1st (from gdubs10),2028 1st + Tee Higgins,12489|1312140920132497408_2026_1_5|1312140920132497408_2027_1_9,1312140920132497408_2028_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,RJ Harvey + 2026 1.05 (from Bcork) + 2027 1st (from gdubs10),Derrick Henry + 2026 1.09 + 2028 1st,12489|1312140920132497408_2026_1_5|1312140920132497408_2027_1_9,3198|1312140920132497408_2026_1_9|1312140920132497408_2028_1_9,divergence,-278.1,5139.2,5914.9,615.9,143.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2027 1st + 2028 1st,Derrick Henry + Tee Higgins,12489|1312140920132497408_2027_1_6|1312140920132497408_2028_1_6,3198|6801,divergence,-278.1,5139.2,4917.4,356.8,2810.4,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2027 1st + 2028 1st,2026 1.09 + Tee Higgins,12489|1312140920132497408_2027_1_6|1312140920132497408_2028_1_6,1312140920132497408_2026_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2027 1st + 2028 1st,2028 1st + Tee Higgins,12489|1312140920132497408_2027_1_6|1312140920132497408_2028_1_6,1312140920132497408_2028_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,RJ Harvey + 2027 1st + 2028 1st,Derrick Henry + 2026 1.09 + 2028 1st,12489|1312140920132497408_2027_1_6|1312140920132497408_2028_1_6,3198|1312140920132497408_2026_1_9|1312140920132497408_2028_1_9,divergence,-278.1,5139.2,5914.9,615.9,143.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2027 1st + 2026 1.03 (from bsharp3),Derrick Henry + Tee Higgins,12489|1312140920132497408_2027_1_6|1312140920132497408_2026_1_8,3198|6801,divergence,-278.1,5139.2,4917.4,356.8,2810.4,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2027 1st + 2026 1.03 (from bsharp3),2026 1.09 + Tee Higgins,12489|1312140920132497408_2027_1_6|1312140920132497408_2026_1_8,1312140920132497408_2026_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2027 1st + 2026 1.03 (from bsharp3),2028 1st + Tee Higgins,12489|1312140920132497408_2027_1_6|1312140920132497408_2026_1_8,1312140920132497408_2028_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,RJ Harvey + 2027 1st + 2026 1.03 (from bsharp3),Derrick Henry + 2026 1.09 + 2028 1st,12489|1312140920132497408_2027_1_6|1312140920132497408_2026_1_8,3198|1312140920132497408_2026_1_9|1312140920132497408_2028_1_9,divergence,-278.1,5139.2,5914.9,615.9,143.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2027 1st + 2027 1st (from gdubs10),Derrick Henry + Tee Higgins,12489|1312140920132497408_2027_1_6|1312140920132497408_2027_1_9,3198|6801,divergence,-278.1,5139.2,4917.4,356.8,2810.4,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2027 1st + 2027 1st (from gdubs10),2026 1.09 + Tee Higgins,12489|1312140920132497408_2027_1_6|1312140920132497408_2027_1_9,1312140920132497408_2026_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2027 1st + 2027 1st (from gdubs10),2028 1st + Tee Higgins,12489|1312140920132497408_2027_1_6|1312140920132497408_2027_1_9,1312140920132497408_2028_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,RJ Harvey + 2027 1st + 2027 1st (from gdubs10),Derrick Henry + 2026 1.09 + 2028 1st,12489|1312140920132497408_2027_1_6|1312140920132497408_2027_1_9,3198|1312140920132497408_2026_1_9|1312140920132497408_2028_1_9,divergence,-278.1,5139.2,5914.9,615.9,143.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2028 1st + 2026 1.03 (from bsharp3),Derrick Henry + Tee Higgins,12489|1312140920132497408_2028_1_6|1312140920132497408_2026_1_8,3198|6801,divergence,-278.1,5139.2,4917.4,356.8,2810.4,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2028 1st + 2026 1.03 (from bsharp3),2026 1.09 + Tee Higgins,12489|1312140920132497408_2028_1_6|1312140920132497408_2026_1_8,1312140920132497408_2026_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2028 1st + 2026 1.03 (from bsharp3),2028 1st + Tee Higgins,12489|1312140920132497408_2028_1_6|1312140920132497408_2026_1_8,1312140920132497408_2028_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,RJ Harvey + 2028 1st + 2026 1.03 (from bsharp3),Derrick Henry + 2026 1.09 + 2028 1st,12489|1312140920132497408_2028_1_6|1312140920132497408_2026_1_8,3198|1312140920132497408_2026_1_9|1312140920132497408_2028_1_9,divergence,-278.1,5139.2,5914.9,615.9,143.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2028 1st + 2027 1st (from gdubs10),Derrick Henry + Tee Higgins,12489|1312140920132497408_2028_1_6|1312140920132497408_2027_1_9,3198|6801,divergence,-278.1,5139.2,4917.4,356.8,2810.4,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2028 1st + 2027 1st (from gdubs10),2026 1.09 + Tee Higgins,12489|1312140920132497408_2028_1_6|1312140920132497408_2027_1_9,1312140920132497408_2026_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2028 1st + 2027 1st (from gdubs10),2028 1st + Tee Higgins,12489|1312140920132497408_2028_1_6|1312140920132497408_2027_1_9,1312140920132497408_2028_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,RJ Harvey + 2028 1st + 2027 1st (from gdubs10),Derrick Henry + 2026 1.09 + 2028 1st,12489|1312140920132497408_2028_1_6|1312140920132497408_2027_1_9,3198|1312140920132497408_2026_1_9|1312140920132497408_2028_1_9,divergence,-278.1,5139.2,5914.9,615.9,143.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.03 (from bsharp3) + 2027 1st (from gdubs10),Derrick Henry + Tee Higgins,12489|1312140920132497408_2026_1_8|1312140920132497408_2027_1_9,3198|6801,divergence,-278.1,5139.2,4917.4,356.8,2810.4,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.03 (from bsharp3) + 2027 1st (from gdubs10),2026 1.09 + Tee Higgins,12489|1312140920132497408_2026_1_8|1312140920132497408_2027_1_9,1312140920132497408_2026_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x2,RJ Harvey + 2026 1.03 (from bsharp3) + 2027 1st (from gdubs10),2028 1st + Tee Higgins,12489|1312140920132497408_2026_1_8|1312140920132497408_2027_1_9,1312140920132497408_2028_1_9|6801,divergence,-278.1,5139.2,5319.9,969.6,1062.7,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,RJ Harvey + 2026 1.03 (from bsharp3) + 2027 1st (from gdubs10),Derrick Henry + 2026 1.09 + 2028 1st,12489|1312140920132497408_2026_1_8|1312140920132497408_2027_1_9,3198|1312140920132497408_2026_1_9|1312140920132497408_2028_1_9,divergence,-278.1,5139.2,5914.9,615.9,143.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,Colston Loveland + 2026 1.05 (from Bcork) + 2027 1st,Tyler Warren + Derrick Henry + Tee Higgins,12517|1312140920132497408_2026_1_5|1312140920132497408_2027_1_6,12518|3198|6801,divergence,-278.1,8387.9,8924.2,967.0,4889.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,Colston Loveland + 2026 1.05 (from Bcork) + 2027 1st,Tyler Warren + 2026 1.09 + Tee Higgins,12517|1312140920132497408_2026_1_5|1312140920132497408_2027_1_6,12518|1312140920132497408_2026_1_9|6801,divergence,-278.1,8387.9,9312.9,1579.8,3154.4,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,Colston Loveland + 2026 1.05 (from Bcork) + 2027 1st,Tyler Warren + 2028 1st + Tee Higgins,12517|1312140920132497408_2026_1_5|1312140920132497408_2027_1_6,12518|1312140920132497408_2028_1_9|6801,divergence,-278.1,8387.9,9312.9,1579.8,3154.4,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,Colston Loveland + 2026 1.05 (from Bcork) + 2027 1st,2026 1.09 + 2028 1st + Tee Higgins,12517|1312140920132497408_2026_1_5|1312140920132497408_2027_1_6,1312140920132497408_2026_1_9|1312140920132497408_2028_1_9|6801,divergence,-278.1,8387.9,7308.1,189.8,1289.9,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,Colston Loveland + 2026 1.05 (from Bcork) + 2028 1st,Tyler Warren + Derrick Henry + Tee Higgins,12517|1312140920132497408_2026_1_5|1312140920132497408_2028_1_6,12518|3198|6801,divergence,-278.1,8387.9,8924.2,967.0,4889.0,0,,,0,
B,divergence,jonbonjourvi,gdubs10,3x3,Colston Loveland + 2026 1.05 (from Bcork) + 2028 1st,Tyler Warren + 2026 1.09 + Tee Higgins,12517|1312140920132497408_2026_1_5|1312140920132497408_2028_1_6,12518|1312140920132497408_2026_1_9|6801,divergence,-278.1,8387.9,9312.9,1579.8,3154.4,0,,,0,
